parameter_name,year,value
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,32.44
salinity@015,2010,32.43
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,32.44
salinity@015,2010,32.43
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,32.44
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,32.44
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,32.44
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.6
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.6
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.6
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.6
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.6
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.58
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.57
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
salinity@015,2010,32.49
salinity@015,2010,32.48
salinity@015,2010,32.46
salinity@015,2010,32.45
salinity@015,2010,33.14
salinity@015,2010,33.13
salinity@015,2010,33.12
salinity@015,2010,33.1
salinity@015,2010,32.56
salinity@015,2010,32.55
salinity@015,2010,32.54
salinity@015,2010,32.52
salinity@015,2010,32.51
salinity@015,2010,32.5
