parameter_name,year,value
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.58
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.58
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.57
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.57
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.5
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.5
salinity@020,2010,33.5
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.5
salinity@020,2010,33.5
salinity@020,2010,33.5
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.54
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.53
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.52
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.51
salinity@020,2010,33.5
salinity@020,2010,33.5
salinity@020,2010,33.5
salinity@020,2010,33.49
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.56
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
salinity@020,2010,33.55
